"row_ID","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","YEAR_earliest","YEAR_latest","Repeats","ValueType","Method","SurveyedArea","LAT","LONG","lat_grid","lon_grid","gridcell","Region","FRic","FEve","SR","FDis","qual.FRic","AlpArc","AZONE","ELEV","MOISTURE","TempSeas","TempMaxSum","TempMinWin","TempAvSum","TempAvWin","PrecipAnn","PrecipSeas","SnowAnn","permafrost","ShrubCover","GraminoidCover","ForbCover","PlotDominatingFG","Duration"
4641,"THUFUVER:PALSA:PALSA3_17:1988","THUFUVER:PALSA:PALSA3_17","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_17",1988,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",19.1543276397498,0.694153115743552,10,2.9473005063216,0.777681178874199,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",41.1764705882353,32.3529411764706,26.4705882352941,"None",23
4642,"THUFUVER:PALSA:PALSA3_17:1989","THUFUVER:PALSA:PALSA3_17","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_17",1989,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",23.6570619069711,0.739686002452291,9,2.61965014626847,0.851244580747445,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",54.1666666666667,16.6666666666667,29.1666666666667,"Shrub-Dominated",23
4643,"THUFUVER:PALSA:PALSA3_17:1990","THUFUVER:PALSA:PALSA3_17","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_17",1990,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",15.3197967677068,0.696983244472021,6,2.71627263870176,0.888931809469775,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",40,35,25,"None",23
4644,"THUFUVER:PALSA:PALSA3_17:2007","THUFUVER:PALSA:PALSA3_17","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_17",2007,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",20.8126080541592,0.561829101337096,9,2.54474474089605,0.884696856711729,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",85.7142857142858,5.71428571428571,8.57142857142857,"Shrub-Dominated",23
4645,"THUFUVER:PALSA:PALSA3_18:1984","THUFUVER:PALSA:PALSA3_18","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_18",1984,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",21.2369203081672,0.712740916047553,8,2.98515044689394,0.852187574546396,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",56.5217391304348,21.7391304347826,21.7391304347826,"Shrub-Dominated",23
4646,"THUFUVER:PALSA:PALSA3_18:1985","THUFUVER:PALSA:PALSA3_18","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_18",1985,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",13.34065897869,0.797526767544333,6,2.60632598057122,0.848227995619944,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",75,4.16666666666667,20.8333333333333,"Shrub-Dominated",23
4647,"THUFUVER:PALSA:PALSA3_18:1986","THUFUVER:PALSA:PALSA3_18","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_18",1986,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",27.1474046907216,0.497611822298493,9,2.54921937275805,0.85430144426542,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",75,16.6666666666667,8.33333333333333,"Shrub-Dominated",23
4648,"THUFUVER:PALSA:PALSA3_18:1987","THUFUVER:PALSA:PALSA3_18","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_18",1987,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",21.2369203081672,0.847917746896053,8,2.96747600590336,0.852187574546396,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",46.875,18.75,34.375,"None",23
4649,"THUFUVER:PALSA:PALSA3_18:1988","THUFUVER:PALSA:PALSA3_18","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_18",1988,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",27.5721017316505,0.723795688602372,11,3.10066414639701,0.804540810607918,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",59.375,15.625,25,"Shrub-Dominated",23
4650,"THUFUVER:PALSA:PALSA3_18:1989","THUFUVER:PALSA:PALSA3_18","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_18",1989,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",21.4465717650228,0.8253418220873,7,2.8938435685371,0.876712679034245,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",60.6060606060606,18.1818181818182,21.2121212121212,"Shrub-Dominated",23
4651,"THUFUVER:PALSA:PALSA3_18:1990","THUFUVER:PALSA:PALSA3_18","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_18",1990,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",15.541896346432,0.716023357570025,6,2.83082723685459,0.932615897987509,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",79.4117647058824,14.7058823529412,5.88235294117647,"Shrub-Dominated",23
4652,"THUFUVER:PALSA:PALSA3_18:2007","THUFUVER:PALSA:PALSA3_18","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_18",2007,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",20.258226990519,0.629462810278212,8,2.79222043518258,0.827780203937845,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",72.7272727272728,14.5454545454545,12.7272727272727,"Shrub-Dominated",23
4653,"THUFUVER:PALSA:PALSA3_19:1984","THUFUVER:PALSA:PALSA3_19","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_19",1984,1984,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",22.9313836381951,0.640173168668623,8,2.88686215270541,0.809291249758022,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",78.4313725490196,13.7254901960784,7.84313725490196,"Shrub-Dominated",23
4654,"THUFUVER:PALSA:PALSA3_19:1985","THUFUVER:PALSA:PALSA3_19","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_19",1985,1984,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",24.9157573636018,0.688710882539239,9,2.84753141792882,0.775432526548027,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",76.9230769230769,11.5384615384615,11.5384615384615,"Shrub-Dominated",23
4655,"THUFUVER:PALSA:PALSA3_19:1986","THUFUVER:PALSA:PALSA3_19","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_19",1986,1984,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",30.7432832106881,0.664970386721983,13,2.96523542472758,0.798139722782543,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",59.5744680851064,21.2765957446809,19.1489361702128,"Shrub-Dominated",23
4656,"THUFUVER:PALSA:PALSA3_19:1989","THUFUVER:PALSA:PALSA3_19","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_19",1989,1984,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",25.2094787363733,0.808985290032648,10,2.57539358598785,0.808456022665264,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",41.9354838709677,35.4838709677419,22.5806451612903,"None",23
4657,"THUFUVER:PALSA:PALSA3_19:1990","THUFUVER:PALSA:PALSA3_19","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_19",1990,1984,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",21.7522477865052,0.570156021493844,7,2.64678870576473,0.884950313043441,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",65.9090909090909,22.7272727272727,11.3636363636364,"Shrub-Dominated",23
4658,"THUFUVER:PALSA:PALSA3_19:2007","THUFUVER:PALSA:PALSA3_19","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_19",2007,1984,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",32.8583009064555,0.638782738034389,12,2.48146278793833,0.833095319099896,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",60.3174603174603,25.3968253968254,14.2857142857143,"Shrub-Dominated",23
4659,"THUFUVER:PALSA:PALSA3_1:1984","THUFUVER:PALSA:PALSA3_1","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_1",1984,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",17.8029490214763,0.457607536709769,7,2.53027037783781,0.898354836870963,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",79.1666666666666,14.5833333333333,6.25,"Shrub-Dominated",23
4660,"THUFUVER:PALSA:PALSA3_1:1985","THUFUVER:PALSA:PALSA3_1","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_1",1985,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",24.5172521168319,0.678081498618653,9,2.92210990313741,0.748119460012635,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",65.8536585365853,21.9512195121951,12.1951219512195,"Shrub-Dominated",23
4661,"THUFUVER:PALSA:PALSA3_1:1986","THUFUVER:PALSA:PALSA3_1","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_1",1986,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",14.9032212493475,0.906239446167555,7,2.34125573942968,0.904989947949277,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",60.377358490566,35.8490566037736,3.77358490566038,"Shrub-Dominated",23
4662,"THUFUVER:PALSA:PALSA3_1:1987","THUFUVER:PALSA:PALSA3_1","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_1",1987,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",16.9407200969508,0.642639263008727,8,2.49878586764599,0.862997818064125,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",65.8536585365853,24.390243902439,9.75609756097561,"Shrub-Dominated",23
4663,"THUFUVER:PALSA:PALSA3_1:1988","THUFUVER:PALSA:PALSA3_1","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_1",1988,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",16.7410525897193,0.44887211235307,8,2.56857967458297,0.798506775935105,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",68.75,27.0833333333333,4.16666666666667,"Shrub-Dominated",23
4664,"THUFUVER:PALSA:PALSA3_1:1989","THUFUVER:PALSA:PALSA3_1","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_1",1989,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",13.2158933508589,0.63618558423071,6,2.61432592750239,0.952144279162273,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",64.8648648648648,29.7297297297297,5.40540540540541,"Shrub-Dominated",23
4665,"THUFUVER:PALSA:PALSA3_1:1990","THUFUVER:PALSA:PALSA3_1","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_1",1990,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",16.5263248852438,0.604049503960203,6,2.6579397485378,0.925084021455554,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",71.1111111111111,22.2222222222222,6.66666666666667,"Shrub-Dominated",23
4666,"THUFUVER:PALSA:PALSA3_1:2007","THUFUVER:PALSA:PALSA3_1","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_1",2007,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",31.1628145723577,0.547052308098898,11,2.64386192042909,0.837498271236088,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",69.1176470588235,22.0588235294118,8.82352941176471,"Shrub-Dominated",23
4667,"THUFUVER:PALSA:PALSA3_20:1984","THUFUVER:PALSA:PALSA3_20","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_20",1984,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",26.986642468053,0.759780744812453,10,2.68397406737924,0.798270271499939,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",68.75,18.75,12.5,"Shrub-Dominated",23
4668,"THUFUVER:PALSA:PALSA3_20:1985","THUFUVER:PALSA:PALSA3_20","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_20",1985,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",19.9811576904635,0.726559605009675,7,2.23723018366423,0.902775184598654,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",78.0487804878049,14.6341463414634,7.31707317073171,"Shrub-Dominated",23
4669,"THUFUVER:PALSA:PALSA3_20:1986","THUFUVER:PALSA:PALSA3_20","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_20",1986,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",16.8226258331446,0.21750884045005,6,1.36413046956056,0.832197976108656,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",78.7234042553192,14.8936170212766,6.38297872340426,"Shrub-Dominated",23
4670,"THUFUVER:PALSA:PALSA3_20:1987","THUFUVER:PALSA:PALSA3_20","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_20",1987,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",23.5046436960866,0.735852445184181,9,2.5422945140367,0.839811470034033,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",61.1111111111111,27.7777777777778,11.1111111111111,"Shrub-Dominated",23
4671,"THUFUVER:PALSA:PALSA3_20:1988","THUFUVER:PALSA:PALSA3_20","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_20",1988,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",15.9895174866041,0.77229350405627,7,2.59905087800391,0.915324335361357,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",75.8620689655172,17.2413793103448,6.89655172413793,"Shrub-Dominated",23
4672,"THUFUVER:PALSA:PALSA3_20:1989","THUFUVER:PALSA:PALSA3_20","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_20",1989,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",11.2886851211823,0.817611550653981,5,2.36460433255886,0.891882899249356,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",74.2857142857142,22.8571428571429,2.85714285714286,"Shrub-Dominated",23
4673,"THUFUVER:PALSA:PALSA3_20:1990","THUFUVER:PALSA:PALSA3_20","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_20",1990,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",11.7964543940669,0.658832450590898,6,2.21829009311309,0.91281580865259,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",83.7209302325582,9.30232558139535,6.97674418604651,"Shrub-Dominated",23
4674,"THUFUVER:PALSA:PALSA3_20:2007","THUFUVER:PALSA:PALSA3_20","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_20",2007,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",32.4096631541128,0.794814035100311,11,2.3686046837052,0.848045756224677,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",37.5,53.125,9.375,"Graminoid-Dominated",23
4675,"THUFUVER:PALSA:PALSA3_2:1984","THUFUVER:PALSA:PALSA3_2","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_2",1984,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",9.91861093195118,0.737920352085777,5,2.36909831838886,0.912727090460467,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",60,16.6666666666667,23.3333333333333,"Shrub-Dominated",23
4676,"THUFUVER:PALSA:PALSA3_2:1985","THUFUVER:PALSA:PALSA3_2","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_2",1985,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",14.2923152310782,0.618031314497806,6,2.23272999433714,0.911612862478564,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",67.8571428571428,14.2857142857143,17.8571428571429,"Shrub-Dominated",23
4677,"THUFUVER:PALSA:PALSA3_2:1986","THUFUVER:PALSA:PALSA3_2","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_2",1986,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",22.0706025553137,0.746067191303654,9,2.42758219056073,0.789766460956434,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",52,36,12,"Shrub-Dominated",23
4678,"THUFUVER:PALSA:PALSA3_2:1987","THUFUVER:PALSA:PALSA3_2","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_2",1987,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",19.3315762311283,0.709894717195639,9,2.70444433979776,0.820507613546147,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",58.0645161290322,19.3548387096774,22.5806451612903,"Shrub-Dominated",23
4679,"THUFUVER:PALSA:PALSA3_2:1988","THUFUVER:PALSA:PALSA3_2","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_2",1988,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",19.3315762311283,0.738521840518804,9,2.65838049752566,0.820507613546147,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",50,23.0769230769231,26.9230769230769,"None",23
4680,"THUFUVER:PALSA:PALSA3_2:1989","THUFUVER:PALSA:PALSA3_2","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_2",1989,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",15.7201819017334,0.694027308436148,8,2.46236585244026,0.848718052878754,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",71.4285714285714,14.2857142857143,14.2857142857143,"Shrub-Dominated",23
4681,"THUFUVER:PALSA:PALSA3_2:1990","THUFUVER:PALSA:PALSA3_2","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_2",1990,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",15.9774157545607,0.63167566391411,8,2.35536015976623,0.843836182344913,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",61.2903225806452,19.3548387096774,19.3548387096774,"Shrub-Dominated",23
4682,"THUFUVER:PALSA:PALSA3_2:2007","THUFUVER:PALSA:PALSA3_2","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_2",2007,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",26.1302164235082,0.80877109770533,9,2.08934820270547,0.838427908032754,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",76.9230769230769,7.69230769230769,15.3846153846154,"Shrub-Dominated",23
4683,"THUFUVER:PALSA:PALSA3_3:1984","THUFUVER:PALSA:PALSA3_3","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_3",1984,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",23.6473356661946,0.648119378900948,10,2.93081238260976,0.756057694363469,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",63.4146341463414,9.75609756097561,26.8292682926829,"Shrub-Dominated",23
4684,"THUFUVER:PALSA:PALSA3_3:1985","THUFUVER:PALSA:PALSA3_3","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_3",1985,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",19.9433025556623,0.674118167888659,9,2.47868262032694,0.754486042559545,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",73.6842105263158,0,26.3157894736842,"Shrub-Dominated",23
4685,"THUFUVER:PALSA:PALSA3_3:1986","THUFUVER:PALSA:PALSA3_3","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_3",1986,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",25.9424924777773,0.705448999095715,9,3.02813463609534,0.798603012801687,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",51.2820512820513,5.12820512820513,43.5897435897436,"Shrub-Dominated",23
4686,"THUFUVER:PALSA:PALSA3_3:1987","THUFUVER:PALSA:PALSA3_3","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_3",1987,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",28.4351640951871,0.733211618886793,12,3.11036643525311,0.720812862901135,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",45.1612903225806,25.8064516129032,29.0322580645161,"None",23
4687,"THUFUVER:PALSA:PALSA3_3:1988","THUFUVER:PALSA:PALSA3_3","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_3",1988,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",24.9046516144402,0.600104494454782,10,2.33919185023198,0.845785038615238,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",65.7894736842105,10.5263157894737,23.6842105263158,"Shrub-Dominated",23
4688,"THUFUVER:PALSA:PALSA3_3:1989","THUFUVER:PALSA:PALSA3_3","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_3",1989,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",22.7857154900468,0.808668330970231,9,2.65402102636755,0.776411407421282,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",69.6969696969697,6.06060606060606,24.2424242424242,"Shrub-Dominated",23
4689,"THUFUVER:PALSA:PALSA3_3:1990","THUFUVER:PALSA:PALSA3_3","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_3",1990,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",15.2447862196791,0.786533667888668,7,2.2688613935998,0.819727127541056,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",75,7.14285714285714,17.8571428571429,"Shrub-Dominated",23
4690,"THUFUVER:PALSA:PALSA3_3:2007","THUFUVER:PALSA:PALSA3_3","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_3",2007,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",36.6249126416713,0.840268082489242,13,2.90149776690692,0.800953188416608,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",63.6363636363636,9.09090909090909,27.2727272727273,"Shrub-Dominated",23
4691,"THUFUVER:PALSA:PALSA3_4:1984","THUFUVER:PALSA:PALSA3_4","THUFUVER:PALSA","THUFUVER","PALSA","PALSA3_4",1984,1984,2007,8,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",19.5887273354758,0.743996796542109,8,2.0995841799511,0.828216609363404,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",78.5714285714285,10.7142857142857,10.7142857142857,"Shrub-Dominated",23
