"row_ID","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","YEAR_earliest","YEAR_latest","Repeats","ValueType","Method","SurveyedArea","LAT","LONG","lat_grid","lon_grid","gridcell","Region","FRic","FEve","FDis","SR","qual.FRic","AlpArc","AZONE","ELEV","MOISTURE","TempSeas","TempMaxSum","TempMinWin","TempAvSum","TempAvWin","PrecipAnn","PrecipSeas","SnowAnn","permafrost","EShrubCover","DShrubCover","GraminoidCover","ForbCover","PlotDominatingFG"
5463,"TOOLIK:IMNAVAIT:38:2001","TOOLIK:IMNAVAIT:38","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","38",2001,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",28.4978339953972,0.734123974689457,2.61449803393253,11,0.800556263252156,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",36.3636363636364,19.6969696969697,34.8484848484848,9.09090909090909,"None"
5464,"TOOLIK:IMNAVAIT:38:2007","TOOLIK:IMNAVAIT:38","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","38",2007,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",32.6949416626441,0.628371285025081,2.45695337098769,13,0.755354725038042,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",28.7128712871287,13.8613861386139,47.5247524752475,9.9009900990099,"None"
5465,"TOOLIK:IMNAVAIT:39:1989","TOOLIK:IMNAVAIT:39","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","39",1989,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",19.4156384103028,0.496575276727776,2.32500430266727,8,0.899107398720949,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",54,12,24,10,"Evergreen_Shrub-Dominated"
5466,"TOOLIK:IMNAVAIT:39:1995","TOOLIK:IMNAVAIT:39","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","39",1995,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",16.7480275411334,0.821932093994584,2.35250582163713,7,0.88818353723035,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",53.8461538461538,10.2564102564103,30.7692307692308,5.12820512820513,"Evergreen_Shrub-Dominated"
5467,"TOOLIK:IMNAVAIT:39:2001","TOOLIK:IMNAVAIT:39","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","39",2001,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",14.6283197891699,0.802748117533897,2.5285554334358,6,0.969625920967497,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",47.0588235294118,17.6470588235294,32.3529411764706,2.94117647058824,"None"
5468,"TOOLIK:IMNAVAIT:39:2007","TOOLIK:IMNAVAIT:39","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","39",2007,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",18.3290470139219,0.496737074443406,2.29413163413971,8,0.894623590095577,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",30.9090909090909,9.09090909090909,49.0909090909091,10.9090909090909,"None"
5469,"TOOLIK:IMNAVAIT:3:1989","TOOLIK:IMNAVAIT:3","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","3",1989,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",17.5188394573152,0.706334672184096,2.67669207104757,9,0.797541779878252,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",44.6428571428571,21.4285714285714,5.35714285714286,28.5714285714286,"None"
5470,"TOOLIK:IMNAVAIT:3:1995","TOOLIK:IMNAVAIT:3","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","3",1995,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",14.8083015334314,0.70903766620033,2.46956192512396,7,0.861676350287886,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",50,21.25,3.75,25,"None"
5471,"TOOLIK:IMNAVAIT:3:2001","TOOLIK:IMNAVAIT:3","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","3",2001,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",15.7387910101362,0.674591341515064,2.56658766288723,7,0.851402573582049,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",46.9879518072289,19.2771084337349,1.20481927710843,32.5301204819277,"None"
5472,"TOOLIK:IMNAVAIT:3:2007","TOOLIK:IMNAVAIT:3","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","3",2007,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",14.6596611744273,0.669938831740778,2.5246334701016,6,0.908941331426118,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",43.1034482758621,27.5862068965517,3.44827586206897,25.8620689655172,"None"
5473,"TOOLIK:IMNAVAIT:40:1989","TOOLIK:IMNAVAIT:40","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","40",1989,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",18.1352686770094,0.595071891579612,2.43993117090481,7,0.865091121023058,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",48.2758620689655,44.8275862068965,3.44827586206897,3.44827586206897,"None"
5474,"TOOLIK:IMNAVAIT:40:1995","TOOLIK:IMNAVAIT:40","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","40",1995,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",20.1667804059572,0.75461694880141,2.33225773501578,8,0.839715873429671,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",51.219512195122,46.3414634146341,2.4390243902439,0,"Evergreen_Shrub-Dominated"
5475,"TOOLIK:IMNAVAIT:40:2001","TOOLIK:IMNAVAIT:40","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","40",2001,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",17.2680555732075,0.841337395158802,2.60732089717458,7,0.869505508979301,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",40.5405405405405,51.3513513513514,8.10810810810811,0,"Deciduous_Shrub-Dominated"
5476,"TOOLIK:IMNAVAIT:40:2007","TOOLIK:IMNAVAIT:40","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","40",2007,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",21.7036092050325,0.444536644633147,2.30552521142691,9,0.850134048610833,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",53.6585365853659,39.0243902439024,4.8780487804878,2.4390243902439,"Evergreen_Shrub-Dominated"
5477,"TOOLIK:IMNAVAIT:41:1995","TOOLIK:IMNAVAIT:41","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","41",1995,1995,2007,2,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",14.3132586928703,0.497634101339284,1.77750288477716,7,0.763613247403326,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",13.6986301369863,65.7534246575343,10.958904109589,9.58904109589041,"Deciduous_Shrub-Dominated"
5478,"TOOLIK:IMNAVAIT:41:2007","TOOLIK:IMNAVAIT:41","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","41",2007,1995,2007,2,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",14.8935416345587,0.502199453897345,2.1302958455782,8,0.764080585905919,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",7.89473684210526,56.578947368421,23.6842105263158,11.8421052631579,"Deciduous_Shrub-Dominated"
5479,"TOOLIK:IMNAVAIT:42:1989","TOOLIK:IMNAVAIT:42","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","42",1989,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",17.0496779200719,0.821367064356546,2.92980325769949,9,0.809687667867024,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",31.0344827586207,20.6896551724138,17.2413793103448,31.0344827586207,"None"
5480,"TOOLIK:IMNAVAIT:42:1995","TOOLIK:IMNAVAIT:42","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","42",1995,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",16.2972244166811,0.697553712675521,2.38138551782077,8,0.83678962050088,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",22.8571428571429,17.1428571428571,42.8571428571429,17.1428571428571,"None"
5481,"TOOLIK:IMNAVAIT:42:2001","TOOLIK:IMNAVAIT:42","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","42",2001,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",20.7256976359049,0.756902714401537,2.66749315617594,9,0.784271475899925,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",28.5714285714286,19.047619047619,28.5714285714286,23.8095238095238,"None"
5482,"TOOLIK:IMNAVAIT:42:2007","TOOLIK:IMNAVAIT:42","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","42",2007,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",19.444405902498,0.762222605823848,2.33719260835673,8,0.853722624717703,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",15.9420289855072,14.4927536231884,49.2753623188406,20.2898550724638,"None"
5483,"TOOLIK:IMNAVAIT:43:1989","TOOLIK:IMNAVAIT:43","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","43",1989,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",12.9344079050753,0.669968320477013,2.52579636600881,6,0.936175865044117,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",61.5384615384615,21.1538461538462,5.76923076923077,11.5384615384615,"Evergreen_Shrub-Dominated"
5484,"TOOLIK:IMNAVAIT:43:1995","TOOLIK:IMNAVAIT:43","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","43",1995,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",12.9344079050753,0.764072016615525,2.49333845931492,6,0.936175865044117,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",42.6229508196721,31.1475409836066,18.0327868852459,8.19672131147541,"None"
5485,"TOOLIK:IMNAVAIT:43:2001","TOOLIK:IMNAVAIT:43","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","43",2001,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",15.2185376427469,0.505466493098027,2.37935326830803,8,0.860769145042543,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",32.9113924050633,35.4430379746835,18.9873417721519,12.6582278481013,"None"
5486,"TOOLIK:IMNAVAIT:43:2007","TOOLIK:IMNAVAIT:43","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","43",2007,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",14.0719794053639,0.753017625228425,2.33730266206007,7,0.892282423024823,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",25.531914893617,21.2765957446809,41.4893617021277,11.7021276595745,"None"
5487,"TOOLIK:IMNAVAIT:44:1989","TOOLIK:IMNAVAIT:44","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","44",1989,1989,2001,3,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",15.534718964865,0.610162566459875,2.25585272888262,7,0.87663477258691,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",29.0909090909091,56.3636363636364,5.45454545454545,9.09090909090909,"Deciduous_Shrub-Dominated"
5488,"TOOLIK:IMNAVAIT:44:1995","TOOLIK:IMNAVAIT:44","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","44",1995,1989,2001,3,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",22.0282953722644,0.718935249866221,2.33135401528074,9,0.849600631154714,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",21.875,53.125,12.5,12.5,"Deciduous_Shrub-Dominated"
5489,"TOOLIK:IMNAVAIT:44:2001","TOOLIK:IMNAVAIT:44","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","44",2001,1989,2001,3,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",22.0282953722644,0.647186582408341,2.2191996458953,9,0.849600631154714,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",24.6753246753247,35.0649350649351,28.5714285714286,11.6883116883117,"None"
5490,"TOOLIK:IMNAVAIT:45:1989","TOOLIK:IMNAVAIT:45","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","45",1989,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",21.6942983843451,0.731778899109804,2.31746442346843,8,0.894496815339849,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",43.1372549019608,23.5294117647059,31.3725490196078,1.96078431372549,"None"
5491,"TOOLIK:IMNAVAIT:45:1995","TOOLIK:IMNAVAIT:45","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","45",1995,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",21.4961823525837,0.710039357674104,2.37194158950867,9,0.837591689516735,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",36.9565217391304,30.4347826086956,26.0869565217391,6.52173913043478,"None"
5492,"TOOLIK:IMNAVAIT:45:2001","TOOLIK:IMNAVAIT:45","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","45",2001,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",21.4961823525837,0.731951643092412,2.19452642418793,9,0.837591689516735,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",27.1428571428571,25.7142857142857,42.8571428571429,4.28571428571429,"None"
5493,"TOOLIK:IMNAVAIT:45:2007","TOOLIK:IMNAVAIT:45","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","45",2007,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",21.6942983843451,0.729776399905906,2.33935370974153,8,0.894496815339849,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",30.2083333333333,33.3333333333333,34.375,2.08333333333333,"None"
5494,"TOOLIK:IMNAVAIT:46:1989","TOOLIK:IMNAVAIT:46","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","46",1989,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",21.0866630852309,0.795785412013353,2.56527402305271,8,0.877749666934118,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",41.304347826087,23.9130434782609,34.7826086956522,0,"None"
5495,"TOOLIK:IMNAVAIT:46:1995","TOOLIK:IMNAVAIT:46","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","46",1995,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",15.9623168665385,0.758780401513777,2.35068361591131,7,0.885813387222212,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",50,29.1666666666667,20.8333333333333,0,"None"
5496,"TOOLIK:IMNAVAIT:46:2001","TOOLIK:IMNAVAIT:46","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","46",2001,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",24.3928056704252,0.766978219894066,2.47455735986626,9,0.863215020057913,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",32.3529411764706,20.5882352941176,45.5882352941177,1.47058823529412,"None"
5497,"TOOLIK:IMNAVAIT:46:2007","TOOLIK:IMNAVAIT:46","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","46",2007,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",24.3928056704252,0.751618986222956,2.28090701227607,9,0.863215020057913,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",22.7848101265823,31.6455696202532,43.0379746835443,2.53164556962025,"None"
5498,"TOOLIK:IMNAVAIT:47:1989","TOOLIK:IMNAVAIT:47","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","47",1989,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",22.5167159674593,0.709060067457946,2.36447915840506,8,0.859364989235692,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",32.0754716981132,41.5094339622641,24.5283018867925,1.88679245283019,"None"
5499,"TOOLIK:IMNAVAIT:47:1995","TOOLIK:IMNAVAIT:47","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","47",1995,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",14.5554334940251,0.884096204884673,2.3535139105333,6,0.882655578268207,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",28.3582089552239,32.8358208955224,38.8059701492537,0,"None"
5500,"TOOLIK:IMNAVAIT:47:2001","TOOLIK:IMNAVAIT:47","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","47",2001,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",19.4241450603757,0.812664449267871,2.25077799867612,8,0.834085799163061,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",31.4285714285714,27.1428571428571,35.7142857142857,5.71428571428571,"None"
5501,"TOOLIK:IMNAVAIT:47:2007","TOOLIK:IMNAVAIT:47","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","47",2007,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",19.4241450603757,0.789062601915526,2.06814089938979,8,0.83408579916306,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",23.6559139784946,38.7096774193548,34.4086021505376,3.2258064516129,"None"
5502,"TOOLIK:IMNAVAIT:48:1995","TOOLIK:IMNAVAIT:48","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","48",1995,1995,2007,3,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",25.2542044054814,0.635911008666883,2.51214793500422,10,0.806521198185269,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",35.2941176470588,14.7058823529412,36.7647058823529,13.2352941176471,"None"
5503,"TOOLIK:IMNAVAIT:48:2001","TOOLIK:IMNAVAIT:48","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","48",2001,1995,2007,3,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",22.6191514208429,0.699808929774476,2.40603494130454,9,0.828644880788166,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",26.6666666666667,11.6666666666667,45,16.6666666666667,"None"
5504,"TOOLIK:IMNAVAIT:48:2007","TOOLIK:IMNAVAIT:48","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","48",2007,1995,2007,3,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",27.7199234615633,0.518887685660396,2.3233169846687,11,0.780316788339988,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",14.6341463414634,21.9512195121951,53.6585365853659,9.75609756097561,"Graminoid-Dominated"
5505,"TOOLIK:IMNAVAIT:49:1989","TOOLIK:IMNAVAIT:49","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","49",1989,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",18.781364748663,0.618823802854059,2.21597755195033,8,0.844367434753023,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",1.61290322580645,58.0645161290323,30.6451612903226,9.67741935483871,"Deciduous_Shrub-Dominated"
5506,"TOOLIK:IMNAVAIT:49:1995","TOOLIK:IMNAVAIT:49","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","49",1995,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",15.9135124724769,0.594756647049332,2.56081940199579,10,0.787864809056443,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",6.75675675675676,40.5405405405405,27.027027027027,25.6756756756757,"None"
5507,"TOOLIK:IMNAVAIT:49:2001","TOOLIK:IMNAVAIT:49","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","49",2001,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",12.027022055035,0.780322422710541,2.38565157769094,5,0.966685155889775,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",0,61.8181818181818,20,18.1818181818182,"Deciduous_Shrub-Dominated"
5508,"TOOLIK:IMNAVAIT:49:2007","TOOLIK:IMNAVAIT:49","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","49",2007,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",22.5747719801845,0.581798897501589,2.30406165741045,9,0.820639042838061,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",0,32.258064516129,56.989247311828,10.752688172043,"Graminoid-Dominated"
5509,"TOOLIK:IMNAVAIT:4:1989","TOOLIK:IMNAVAIT:4","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","4",1989,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",20.0532189290192,0.810381924747568,2.54016236305268,8,0.83500282729278,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",21.875,53.125,18.75,6.25,"Deciduous_Shrub-Dominated"
5510,"TOOLIK:IMNAVAIT:4:1995","TOOLIK:IMNAVAIT:4","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","4",1995,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",19.8081576303443,0.646041743935436,2.4750459575033,9,0.792989271083771,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",19.6078431372549,54.9019607843137,19.6078431372549,5.88235294117647,"Deciduous_Shrub-Dominated"
5511,"TOOLIK:IMNAVAIT:4:2001","TOOLIK:IMNAVAIT:4","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","4",2001,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",20.6803668278281,0.618797839468429,2.61643946917716,10,0.74026115351942,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",19.4029850746269,58.2089552238806,14.9253731343284,7.46268656716418,"Deciduous_Shrub-Dominated"
5512,"TOOLIK:IMNAVAIT:4:2007","TOOLIK:IMNAVAIT:4","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","4",2007,1989,2007,4,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",21.4791480025382,0.595513191631583,2.61009916503236,10,0.777405798211792,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",22.5352112676056,43.6619718309859,19.7183098591549,14.0845070422535,"None"
5513,"TOOLIK:IMNAVAIT:50:1989","TOOLIK:IMNAVAIT:50","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","50",1989,1989,2007,3,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",17.1019057196021,0.527575850864207,1.70031778437192,7,0.883123183397348,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",10,7.5,75,7.5,"Graminoid-Dominated"
5514,"TOOLIK:IMNAVAIT:50:1995","TOOLIK:IMNAVAIT:50","TOOLIK:IMNAVAIT","TOOLIK","IMNAVAIT","50",1995,1989,2007,3,"pf_topbot_XY","Point-framing (XY)",1,68.62,-149.28,68.5,-149,"68.5_-149","North America-West",13.8831620850239,0.620251969820856,2.24249694205534,6,0.983195902068796,"Arctic","LOW",899,"MOIST",13939,14.2,-30.3,9.4,-27.2,277,91,110,"continuous",18.1818181818182,9.09090909090909,63.6363636363636,9.09090909090909,"Graminoid-Dominated"
